Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
429.01,28.0,42.555,14.28447604179448,6.58021741443119e-13,14.284476041793823
430.01,28.0,42.458,14.298874139786424,6.58021741443119e-13,14.298874139785768
431.01,28.0,42.361,14.352550506592454,6.58021741443119e-13,14.352550506591797
432.01,28.0,42.361,14.406141042710008,6.58021741443119e-13,14.40614104270935
433.01,28.0,42.458,14.422427415848436,6.58021741443119e-13,14.422427415847778
434.01,28.0,42.265,14.400399327278794,6.58021741443119e-13,14.400399327278135
435.0,28.0,42.297,14.481920599938096,6.58021741443119e-13,14.48192059993744
436.01,28.0,42.2,14.491646289826097,6.58021741443119e-13,14.49164628982544
437.01,28.0,42.168,14.532001018524827,6.58021741443119e-13,14.53200101852417
438.01,28.0,42.136,14.555014371872604,6.58021741443119e-13,14.555014371871948
439.01,28.0,42.104,14.571844339371385,6.58021741443119e-13,14.571844339370728
440.01,28.0,42.2,14.588162899017991,6.58021741443119e-13,14.588162899017334
441.01,28.0,42.071,14.573584198952378,6.58021741443119e-13,14.57358419895172
442.01,28.0,42.039,14.615113735199632,6.58021741443119e-13,14.615113735198976
443.01,28.0,42.104,14.632537364960374,6.58021741443119e-13,14.632537364959717
444.01,28.0,42.071,14.62665796279973,6.58021741443119e-13,14.626657962799072
445.01,28.0,42.136,14.6403586864478,6.58021741443119e-13,14.640358686447144
446.01,28.0,42.071,14.633846282959642,6.58021741443119e-13,14.633846282958984
447.0,28.0,42.007,14.65462803840703,6.58021741443119e-13,14.654628038406372
448.01,28.0,42.039,14.676654338837327,6.58021741443119e-13,14.67665433883667
449.01,28.0,41.942,14.678460359574022,6.58021741443119e-13,14.678460359573364
450.01,40.0,41.975,14.704266786575976,6.58021741443119e-13,14.704266786575316
451.01,40.0,41.878,14.696109294892016,6.58021741443119e-13,14.696109294891356
452.01,40.0,41.91,14.44795489311284,6.58021741443119e-13,14.447954893112184
453.0,40.0,41.91,14.455840587616624,6.58021741443119e-13,14.455840587615969
454.0,40.0,41.846,14.474666118622483,6.58021741443119e-13,14.474666118621826
455.0,40.0,41.846,14.47801351547307,6.58021741443119e-13,14.478013515472412
456.01,40.0,41.846,14.47730720043248,6.58021741443119e-13,14.477307200431824
457.01,40.0,41.846,14.485062360764209,6.58021741443119e-13,14.48506236076355
458.01,40.0,41.813,14.488688707352342,6.58021741443119e-13,14.488688707351685
459.01,40.0,41.846,14.482605457306564,6.58021741443119e-13,14.482605457305908
460.01,40.0,41.813,14.488048553467454,6.58021741443119e-13,14.488048553466797
461.01,40.0,41.813,14.49590742588109,6.58021741443119e-13,14.495907425880432
462.0,40.0,41.91,14.49395120143956,6.58021741443119e-13,14.493951201438904
463.0,40.0,41.781,14.508578181267442,6.58021741443119e-13,14.508578181266785
464.01,40.0,41.652,14.504281282425584,6.58021741443119e-13,14.504281282424929
465.01,40.0,41.717,14.460979700089158,6.58021741443119e-13,14.4609797000885
466.01,40.0,41.749,14.442726373673144,6.58021741443119e-13,14.442726373672484
467.01,40.0,41.717,14.461848735809983,6.58021741443119e-13,14.461848735809326
468.01,40.0,41.652,14.46566820144719,6.58021741443119e-13,14.465668201446531
