Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
229.0,48.0,43.258,68.58054768040091,83.57971440746695,-14.99916672706604
230.0,48.0,43.278,68.58043323948294,83.57971440746695,-14.999281167984009
231.0,48.0,43.499,68.58036707832724,83.57971440746695,-14.99934732913971
232.0,48.0,43.772,68.58028929426581,83.57971440746695,-14.999425113201141
233.0,48.0,43.767,68.58009349300772,83.57971440746695,-14.999620914459229
234.0,48.0,43.952,68.58001928522498,83.57971440746695,-14.999695122241974
235.0,48.0,44.094,68.5799334545365,83.57971440746695,-14.99978095293045
236.0,48.0,44.189,68.57987176372916,83.57971440746695,-14.999842643737793
237.0,48.0,44.391,68.57983689501197,83.57971440746695,-14.999877512454987
238.0,48.0,44.504,68.57980649664313,83.57971440746695,-14.999907910823822
239.0,48.0,44.576,68.5797886152497,83.57971440746695,-14.999925792217255
240.0,48.0,44.808,68.57977699234397,83.57971440746695,-14.999937415122986
241.0,48.0,44.807,68.57976089908988,83.57971440746695,-14.999953508377075
242.0,48.0,44.861,68.57975464060218,83.57971440746695,-14.999959766864777
243.0,48.0,45.196,68.57975017025382,83.57971440746695,-14.999964237213135
244.0,48.0,45.307,68.57973854734809,83.57971440746695,-14.999975860118866
245.0,48.0,45.325,68.5797349710694,83.57971440746695,-14.999979436397552
246.0,48.0,45.324,68.57973318293006,83.57971440746695,-14.999981224536896
247.0,48.0,45.701,68.57973228886038,83.57971440746695,-14.999982118606567
248.0,48.0,45.92,68.57972603037268,83.57971440746695,-14.999988377094269
249.0,48.0,45.791,68.579722454094,83.57971440746695,-14.999991953372955
250.0,48.0,46.1,66.96907388242515,81.96906494172843,-14.999991059303284
251.0,48.0,46.176,66.96907120021613,81.96906494172843,-14.999993741512299
252.0,48.0,46.476,66.96907030614646,81.96906494172843,-14.99999463558197
253.0,48.0,46.532,66.96906851800712,81.96906494172843,-14.999996423721313
254.0,48.0,46.823,66.96906762393745,81.96906494172843,-14.999997317790985
255.0,48.0,46.741,64.32001674010459,79.32001495196525,-14.999998211860657
256.0,48.0,46.853,64.32001674010459,79.32001495196525,-14.999998211860657
257.0,48.0,47.014,64.32001674010459,79.32001495196525,-14.999998211860657
258.0,48.0,47.295,64.32001584603492,79.32001495196525,-14.999999105930328
259.0,48.0,47.616,64.32001584603492,79.32001495196525,-14.999999105930328
260.0,48.0,47.461,60.54967791660695,75.54967702253728,-14.999999105930328
261.0,48.0,47.537,60.54967791660695,75.54967702253728,-14.999999105930328
262.0,48.0,47.686,60.54967791660695,75.54967702253728,-14.999999105930328
263.0,48.0,47.89,60.54967702253728,75.54967702253728,-15.0
264.0,48.0,48.085,60.54967702253728,75.54967702253728,-15.0
265.0,48.0,48.004,56.12191969704239,71.12191969704239,-15.0
266.0,48.0,48.367,56.12191969704239,71.12191969704239,-15.0
267.0,48.0,48.306,56.12191969704239,71.12191969704239,-15.0
268.0,48.0,48.635,56.12191969704239,71.12191969704239,-15.0
269.0,48.0,48.89,56.12191969704239,71.12191969704239,-15.0
270.0,48.0,48.866,50.62972391708783,65.62972391708783,-15.0
271.0,48.0,48.78,50.62972391708783,65.62972391708783,-15.0
272.0,48.0,49.031,50.62972391708783,65.62972391708783,-15.0
273.0,48.0,49.358,50.62972391708783,65.62972391708783,-15.0
274.0,48.0,49.204,50.62972391708783,65.62972391708783,-15.0
275.0,48.0,49.322,45.3958523551364,60.3958523551364,-15.0
276.0,48.0,49.564,45.3958523551364,60.3958523551364,-15.0
277.0,48.0,49.722,45.3958523551364,60.3958523551364,-15.0
278.0,48.0,49.965,45.3958523551364,60.3958523551364,-15.0
279.0,48.0,49.948,45.3958523551364,60.3958523551364,-15.0
280.0,48.0,49.814,40.443642021242404,55.443642021242404,-15.0
281.0,48.0,50.167,40.443642021242404,55.443642021242404,-15.0
282.0,48.0,50.496,40.443642021242404,55.443642021242404,-15.0
283.0,48.0,50.255,40.443642021242404,55.443642021242404,-15.0
284.0,48.0,50.548,40.443642021242404,55.443642021242404,-15.0
285.0,48.0,50.608,35.74715123670854,50.74715123670854,-15.0
